iter,method,coef,se,CI_left,CI_right
1,Tlearner,0.983925040421684,0.0582931296802578,0.869672605702256,1.09817747514111
1,Rlearner,0.96135628969294,0.0535555325845612,0.856389374654339,1.06632320473154
1,intercept,1.0018332466906,0.072512478727513,0.859708788384679,1.14395770499653
1,AIPW,1.01991097763893,0.0532254098348485,0.915589174362631,1.12423278091524
2,Tlearner,1.15355442981335,0.0598159528838558,1.03631731646005,1.27079154316665
2,Rlearner,1.13767429571485,0.0575367014158791,1.0249044331505,1.25044415827921
2,intercept,1.26734135978817,0.0654930480158309,1.13897498567714,1.3957077338992
2,AIPW,1.14501877095901,0.0403653672962983,1.06590265105826,1.22413489085975
3,Tlearner,0.993924034695574,0.0556902122519352,0.88477322439039,1.10307484500076
3,Rlearner,1.01869726809751,0.0531772384810594,0.91447179587734,1.12292274031769
3,intercept,1.17234491379207,0.0637650399710082,1.04736543544889,1.29732439213524
3,AIPW,1.01283216068055,0.0420420170877821,0.930429807188492,1.0952345141726
4,Tlearner,1.09846120734932,0.054529021159362,0.991586289764749,1.20533612493389
4,Rlearner,1.14528780201086,0.0506217520151688,1.04607099122681,1.24450461279491
4,intercept,1.30059849650257,0.0612588828715831,1.18053108607427,1.42066590693087
4,AIPW,1.15826023537869,0.059003106768471,1.04261414611248,1.27390632464489
5,Tlearner,0.890443427618111,0.0679892882374791,0.75718687133814,1.02369998389808
5,Rlearner,0.860063317175369,0.0596569804792152,0.743137784009698,0.976988850341039
5,intercept,1.07578824788162,0.0792515590856965,0.920455192073657,1.23112130368959
5,AIPW,0.880799976162399,0.0719949444426144,0.739689885054875,1.02191006726992
6,Tlearner,1.05481655019079,0.0572084680918169,0.942690013120122,1.16694308726146
6,Rlearner,1.07298895364361,0.05507796696235,0.96503812205572,1.18093978523151
6,intercept,1.20408718375017,0.0754092375013512,1.05628507824752,1.35188928925281
6,AIPW,1.08853993458467,0.0555808999289812,0.979601370723864,1.19747849844547
7,Tlearner,1.0920785173815,0.0591587361925504,0.976129525073192,1.2080275096898
7,Rlearner,1.14723652719352,0.0569707416282793,1.03557592542955,1.25889712895748
7,intercept,1.30356959121539,0.0701334774817321,1.1661079753512,1.44103120707959
7,AIPW,1.00459172605101,0.112924302813299,0.78326009253694,1.22592335956507
8,Tlearner,1.16172688839209,0.0590221593790816,1.04604558171931,1.27740819506487
8,Rlearner,1.16223563885462,0.054460636222063,1.05549475328424,1.268976524425
8,intercept,1.21978148705395,0.0780853869297094,1.06673412867172,1.37282884543619
8,AIPW,1.1164343512971,0.0511141235387818,1.01625066916109,1.21661803343312
9,Tlearner,1.05153617648481,0.0586037226107788,0.93667499080771,1.16639736216191
9,Rlearner,1.08350487406277,0.0545717719484399,0.97654616647129,1.19046358165424
9,intercept,1.0997278487553,0.0672137921147806,0.967988816210327,1.23146688130027
9,AIPW,1.11617820072375,0.0850347945402954,0.949510003424769,1.28284639802273
10,Tlearner,0.976707886980108,0.0567306421919201,0.865517871464116,1.0878979024961
10,Rlearner,0.990376254892355,0.0521850527884853,0.888095430895602,1.09265707888911
10,intercept,1.11932365569956,0.0661542069342625,0.989661410108401,1.24898590129071
10,AIPW,1.0148869584053,0.0573932747962865,0.90239613980458,1.12737777700602
11,Tlearner,0.960440642572657,0.0587898685370928,0.84521461758411,1.0756666675612
11,Rlearner,0.944554924407139,0.0574589943185101,0.831937364954967,1.05717248385931
11,intercept,1.11840554252724,0.0760855272617195,0.969277909094267,1.26753317596021
11,AIPW,1.08402431424985,0.109763138451764,0.868888562884397,1.29916006561531
12,Tlearner,0.942195050761612,0.0577943364186357,0.828920232870694,1.05546986865253
12,Rlearner,0.976225456272571,0.0554029833570257,0.867637604256728,1.08481330828841
12,intercept,1.13328376028215,0.0805430870280825,0.975419309707108,1.29114821085719
12,AIPW,1.07485043745755,0.135866888589135,0.808551335822842,1.34114953909225
13,Tlearner,0.969576201359107,0.0576928115949049,0.856500368466239,1.08265203425198
13,Rlearner,0.966021080059686,0.0550981009525912,0.858030786576055,1.07401137354332
13,intercept,1.07249584327512,0.0735244690887064,0.92838788386126,1.21660380268899
13,AIPW,0.9093156421808,0.194411269782904,0.528269553406307,1.29036173095529
14,Tlearner,1.07598229401768,0.0586143439658508,0.961100290867166,1.19086429716819
14,Rlearner,1.05613178096181,0.0587860486544071,0.940913242805753,1.17135031911787
14,intercept,1.16930480823564,0.0688124057444571,1.03443249297651,1.30417712349478
14,AIPW,0.995712781703,0.139135306699131,0.723007580572703,1.2684179828333
15,Tlearner,0.995427082784853,0.0614096552583989,0.87506637017537,1.11578779539434
15,Rlearner,0.970860684899248,0.059534504605388,0.854175200035254,1.08754616976324
15,intercept,1.18761088009347,0.0758184209002714,1.03900677512893,1.336214985058
15,AIPW,0.966173710474362,0.0552310222772634,0.857920906810926,1.0744265141378
16,Tlearner,1.0183281833112,0.0544850568138027,0.911539434260526,1.12511693236187
