iter,method,coef,se,CI_left,CI_right
1,Tlearner,1.19171292061298,0.0446655563293482,1.10417003885801,1.27925580236795
1,Rlearner,1.20889781978027,0.0411898454093082,1.12816720624926,1.28962843331129
1,intercept,1.20889781978027,0.0411898454093082,1.12816572277803,1.28962991678252
1,AIPW,1.33768147639762,0.0865489151352343,1.16804560273256,1.50731735006268
2,Tlearner,1.22307347254187,0.0406092373244151,1.14348082994638,1.30266611513736
2,Rlearner,1.22411093877924,0.0398430467437688,1.1460200021271,1.30220187543137
2,intercept,1.21631167655216,0.0396841405147462,1.13853076114326,1.29409259196106
2,AIPW,1.29396288447647,0.043484920656023,1.20873243999067,1.37919332896228
3,Tlearner,1.2350713942228,0.0402846836273974,1.15611486518451,1.31402792326109
3,Rlearner,1.24228774111158,0.0388873877909719,1.16606986158843,1.31850562063472
3,intercept,1.2421372910661,0.0388763930249692,1.16593956073716,1.31833502139504
3,AIPW,1.48540014805142,0.168858449048869,1.15443758791563,1.8163627081872
4,Tlearner,1.07497732003241,0.0394127690314888,0.997729712199692,1.15222492786512
4,Rlearner,1.07455649631897,0.0376958638982166,1.00067396071235,1.1484390319256
4,intercept,1.07455649631897,0.0376958638982166,1.00067260307847,1.14844038955948
4,AIPW,1.16761557817216,0.079943030750009,1.01092723790214,1.32430391844218
5,Tlearner,1.20383137005505,0.0495086136612023,1.10679627035458,1.30086646975551
5,Rlearner,1.22256451219616,0.0568883086140021,1.11106547617132,1.334063548221
5,intercept,1.19030861152494,0.0488637460948471,1.09453566917904,1.28608155387084
5,AIPW,1.37723239812934,0.105884709918499,1.16969836668909,1.5847664295696
6,Tlearner,1.26840394299745,0.0638798393828216,1.14320175846892,1.39360612752599
6,Rlearner,1.26389737830456,0.0536849175491512,1.15867687339522,1.3691178832139
6,intercept,1.24690151123215,0.0500164808426208,1.14886920878061,1.34493381368368
6,AIPW,1.38289966809217,0.111285441053026,1.16478020362824,1.6010191325561
7,Tlearner,1.23994977258772,0.0451328561834339,1.15149099994876,1.32840854522668
7,Rlearner,1.20981914070401,0.0420610573530872,1.12738098314028,1.29225729826773
7,intercept,1.20981914070401,0.0420610573530872,1.12737946829196,1.29225881311606
7,AIPW,1.3786713266463,0.101663908745106,1.1794100655059,1.57793258778671
8,Tlearner,1.19173291838928,0.0398280228610057,1.11367142800627,1.26979440877229
8,Rlearner,1.19117003889847,0.0402058396697317,1.1123680411776,1.26997203661933
8,intercept,1.18299521666095,0.0393230911434758,1.10592195801974,1.26006847530217
8,AIPW,1.25839889413993,0.0525677967086456,1.15536601259098,1.36143177568887
9,Tlearner,1.25293430438207,0.0415318500966659,1.17153337398129,1.33433523478285
9,Rlearner,1.25960727910428,0.0401486230583941,1.18091742388095,1.3382971343276
9,intercept,1.25396327349315,0.039613057919875,1.17632167997019,1.3316048670161
9,AIPW,1.36775054082177,0.056708876721961,1.25660114244673,1.47889993919681
10,Tlearner,1.25883674883208,0.0423213220573885,1.17588848182148,1.34178501584269
10,Rlearner,1.25854605718736,0.0406569349388262,1.17885992898547,1.33823218538925
10,intercept,1.25854605718736,0.0406569349388262,1.17885846470726,1.33823364966746
10,AIPW,1.39362138326368,0.075537993937057,1.24556691514705,1.54167585138032
11,Tlearner,1.21940441177274,0.0406494558487302,1.13973294231808,1.2990758812274
11,Rlearner,1.18743821273507,0.0405581914952061,1.10794561812639,1.26693080734376
11,intercept,1.21901861304958,0.0411985153637546,1.13826952293662,1.29976770316253
11,AIPW,1.40538270472018,0.143204660890459,1.12470156937488,1.68606384006548
12,Tlearner,1.11952249409122,0.0465862321323582,1.02821515693638,1.21082983124607
12,Rlearner,1.1241120325893,0.0425872895074181,1.04064247895558,1.20758158622302
12,intercept,1.11492976795658,0.0418128171948293,1.03297664625471,1.19688288965844
12,AIPW,1.13504304540126,0.0682101621465289,1.00135112759407,1.26873496320846
13,Tlearner,1.18563762256996,0.0416822584903569,1.10394189713458,1.26733334800535
13,Rlearner,1.18765826951675,0.0394240821792455,1.11038848832188,1.26492805071162
13,intercept,1.18765826951675,0.0394240821792455,1.11038706844543,1.26492947058807
13,AIPW,1.30408649142272,0.0739966373813831,1.15905308215521,1.44911990069023
14,Tlearner,1.23355128620209,0.0393583281608238,1.15641038051517,1.31069219188901
14,Rlearner,1.22759236994435,0.0402505983700728,1.14870264678282,1.30648209310588
14,intercept,1.22717446708448,0.0396746083635714,1.14941223469188,1.30493669947708
14,AIPW,1.38763530304077,0.0856914845303377,1.21967999336131,1.55559061272024
15,Tlearner,1.21369134588012,0.0418878566189386,1.13159265551742,1.29579003624282
15,Rlearner,1.19378195641604,0.0414138504919689,1.11261230099065,1.27495161184142
15,intercept,1.19393730072314,0.0414158985827281,1.11276213950099,1.27511246194529
15,AIPW,2.13295095629539,0.874523833581339,0.418884242475966,3.84701767011481
16,Tlearner,1.19516634030029,0.038626482421143,1.11945982590538,1.2708728546952
16,Rlearner,1.19239079404635,0.0376324238220964,1.11863259870409,1.26614898938861
16,intercept,1.19239079404635,0.0376324238220964,1.11863124335504,1.26615034473766
16,AIPW,1.22675347760695,0.0548770712984307,1.11919441786203,1.33431253735188
17,Tlearner,1.30581640910022,0.0627936118810252,1.18274319135423,1.42888962684622
17,Rlearner,1.34095822261977,0.0756163259673041,1.19275294708061,1.48916349815892
17,intercept,1.27792377932626,0.0524837736985865,1.17505558287703,1.38079197577549
17,AIPW,1.50440512785272,0.162514492346234,1.1858767228541,1.82293353285134
18,Tlearner,1.21399193517964,0.0422222546725373,1.13123783667539,1.29674603368389
18,Rlearner,1.23906791627724,0.0409349999725717,1.15883679062385,1.31929904193063
18,intercept,1.23640950937552,0.0407693063931686,1.15650166884491,1.31631734990613
18,AIPW,1.29910254681219,0.0510086241505893,1.19912564347703,1.39907945014734
19,Tlearner,1.24620097639574,0.0395585467575247,1.16866764947025,1.32373430332123
19,Rlearner,1.2257064413553,0.0388033924812661,1.14965318961405,1.30175969309656
19,intercept,1.23112551395891,0.0383664980703726,1.15592717774098,1.30632385017684
19,AIPW,1.30653154536594,0.0475948264515841,1.21324568552084,1.39981740521105
20,Tlearner,1.18886279002351,0.0418281772442979,1.10688106908573,1.27084451096129
20,Rlearner,1.18450729746947,0.0408908675130535,1.10436266984729,1.26465192509166
20,intercept,1.18450729746947,0.0408908675130535,1.10436119714389,1.26465339779506
20,AIPW,1.29595514510427,0.0627329932511234,1.17299847833207,1.41891181187648
21,Tlearner,1.17285237877475,0.0440670796585138,1.08648248974021,1.2592222678093
21,Rlearner,1.18022101255048,0.0415535522986695,1.09877754661538,1.26166447848557
21,intercept,1.18022101255048,0.0415535522986695,1.09877605004509,1.26166597505587
21,AIPW,1.23944605946541,0.0456765466100216,1.14992002810977,1.32897209082105
22,Tlearner,1.21308898087337,0.0396837189711345,1.13531032091733,1.2908676408294
