iter,method,coef,se,CI_left,CI_right
1,Tlearner,1.31100864176665,0.0320665065239871,1.24815944386962,1.37385783966369
1,Rlearner,1.30401934286774,0.0378968505596586,1.22974288064331,1.37829580509217
1,intercept,1.43656134871698,0.050801272303905,1.33699085500132,1.53613184243263
1,AIPW,1.00163013366848,0.227415641906039,0.555895475532639,1.44736479180431
2,Tlearner,1.32804958104512,0.0317790465599345,1.26576379432462,1.39033536776561
2,Rlearner,1.31164062172782,0.0405213450388653,1.23222024484652,1.39106099860911
2,intercept,1.43022323396183,0.0501986921295824,1.33183379738785,1.52861267053581
2,AIPW,1.40811373750738,0.0845295550276707,1.24243580965314,1.57379166536161
3,Tlearner,1.30649342059147,0.0320703765169682,1.24363663764757,1.36935020353537
3,Rlearner,1.33125657525241,0.0379698766658381,1.25683698448994,1.40567616601488
3,intercept,1.43588541543069,0.0520385098360243,1.33388993615208,1.5378808947093
3,AIPW,1.36785419564492,0.0404444399902965,1.28858309326394,1.4471252980259
4,Tlearner,1.30129188476685,0.0314140894162182,1.23972140090394,1.36286236862976
4,Rlearner,1.33237131807736,0.0362847654830726,1.26125448454305,1.40348815161166
4,intercept,1.34642629301848,0.0496072855251677,1.24919601338915,1.44365657264781
4,AIPW,1.33687637719221,0.0339506656052115,1.270333072606,1.40341968177843
5,Tlearner,1.31061727606007,0.0321749694297828,1.24755549477402,1.37367905734612
5,Rlearner,1.28411552124175,0.037861658911307,1.20990803338065,1.35832300910285
5,intercept,1.38256660717222,0.0543989017217576,1.27594475979757,1.48918845454686
5,AIPW,1.3480068365279,0.0784988243876523,1.1941491407281,1.50186453232769
6,Tlearner,1.27640337338476,0.0316214316368443,1.21442650623695,1.33838024053257
6,Rlearner,1.24911782378726,0.038944270089524,1.1727884570076,1.32544719056693
6,intercept,1.44908921046262,0.0541055068338932,1.34304241706818,1.55513600385705
6,AIPW,1.27695943970067,0.0290918067252511,1.21993949851918,1.33397938088216
7,Tlearner,1.23585542471446,0.0313850269142682,1.17434190230867,1.29736894712024
7,Rlearner,1.20349460587841,0.0373171593455938,1.13035431755571,1.27663489420112
7,intercept,1.30329868804712,0.0476399701429873,1.20992434656686,1.39667302952737
7,AIPW,1.21346312168712,0.0311579077032728,1.15239362258871,1.27453262078554
8,Tlearner,1.23779126949373,0.0322684877583811,1.17454619565173,1.30103634333573
8,Rlearner,1.21275127375983,0.0409263307735143,1.13253713942437,1.29296540809529
8,intercept,1.30168561983597,0.0557441667320223,1.1924270530412,1.41094418663073
8,AIPW,1.25985579176732,0.0446334278380081,1.17237427320483,1.34733731032982
9,Tlearner,1.31075616798967,0.0323301310663252,1.24739027548421,1.37412206049513
9,Rlearner,1.28336668546614,0.0427715735516268,1.19953594174285,1.36719742918943
9,intercept,1.40127328320933,0.0516048267782174,1.30012782272402,1.50241874369463
9,AIPW,1.22050874618789,0.0851311354601529,1.05365172068599,1.38736577168979
10,Tlearner,1.28673516910596,0.033167568781288,1.22172792883988,1.35174240937204
10,Rlearner,1.32462420914835,0.0402286471021203,1.24577750968142,1.40347090861528
10,intercept,1.40188958032378,0.0506272916890494,1.30266008861324,1.50111907203432
10,AIPW,1.23607833714943,0.0767828530745506,1.08558394512331,1.38657272917555
11,Tlearner,1.30675545569347,0.032086448715898,1.24386717181852,1.36964373956842
11,Rlearner,1.34468121398008,0.0367597344489188,1.27263345837894,1.41672896958121
11,intercept,1.49061974071477,0.0529957669531388,1.38674803748662,1.59449144394292
11,AIPW,1.37654142031313,0.0511713620896718,1.27624555061737,1.47683729000889
12,Tlearner,1.28879176007408,0.0319300551656666,1.226210001925,1.35137351822316
12,Rlearner,1.26558878602474,0.0363177590076041,1.19440728637063,1.33677028567885
12,intercept,1.27686528999679,0.0524921513333155,1.17398067338349,1.37974990661009
12,AIPW,1.25160210648603,0.0438790111137126,1.16559924470316,1.33760496826891
13,Tlearner,1.31736783622013,0.031766073653803,1.25510747592843,1.37962819651183
13,Rlearner,1.32330159202492,0.0353774899315967,1.25396298589556,1.39264019815427
13,intercept,1.44115985267119,0.0470503638880802,1.34894113945055,1.53337856589182
13,AIPW,1.3424203620271,0.0499462045552478,1.24452580109881,1.44031492295538
14,Tlearner,1.27994775791959,0.0350793552122292,1.21119348510273,1.34870203073644
14,Rlearner,1.3403042959677,0.0429152446372638,1.25619196209093,1.42441662984446
14,intercept,1.3916871557045,0.051595807088391,1.29055937381126,1.49281493759775
14,AIPW,1.31351679999886,0.0330965999855915,1.2486474640271,1.37838613597062
15,Tlearner,1.3575728750313,0.031221107129793,1.29638062949943,1.41876512056316
15,Rlearner,1.36281623016755,0.0369732703190569,1.29034995195153,1.43528250838356
15,intercept,1.37025110158276,0.0482628024066266,1.27565600886577,1.46484619429975
15,AIPW,1.37030552621817,0.0271447001273563,1.31710191396855,1.42350913846779
16,Tlearner,1.35772342239138,0.0311080361704943,1.29675279186744,1.41869405291532
16,Rlearner,1.38537804436656,0.0357813439250197,1.31524789895508,1.45550818977804
16,intercept,1.48720563845295,0.0517168317272534,1.38584064826754,1.58857062863837
16,AIPW,1.42662338215505,0.0483321313727238,1.33189240466451,1.52135435964559
17,Tlearner,1.27192491823999,0.0326418680171201,1.20794803253832,1.33590180394165
17,Rlearner,1.28096706467604,0.0384498543305265,1.20560673497739,1.35632739437468
17,intercept,1.41223139556167,0.0517344454632733,1.31083188245365,1.51363090866968
17,AIPW,1.26659540192504,0.0339626852009745,1.20002853893113,1.33316226491895
18,Tlearner,1.3719057758215,0.0313629336332996,1.31043555545072,1.43337599619229
18,Rlearner,1.35082991085517,0.0387874348922257,1.27480793541372,1.42685188629663
18,intercept,1.32755008047263,0.0531596369104361,1.22335719212817,1.43174296881708
18,AIPW,1.33483927036131,0.0354174820322189,1.26542100557817,1.40425753514446
19,Tlearner,1.31721923739025,0.0329598079927052,1.2526192007872,1.38181927399331
19,Rlearner,1.31750523156571,0.0377170106052195,1.24358124917497,1.39142921395646
19,intercept,1.42470012323943,0.0555976775617731,1.31572867521835,1.5336715712605
19,AIPW,1.31427917577555,0.035891589202487,1.24393166093867,1.38462669061242
20,Tlearner,1.36647976462228,0.0322750221906308,1.30322188352841,1.42973764571615
20,Rlearner,1.36373896372843,0.0377637917551134,1.28972329196874,1.43775463548813
20,intercept,1.35491698182767,0.0523329848533006,1.2523443315152,1.45748963214014
20,AIPW,1.32098712629117,0.0312682831877422,1.2597012912432,1.38227296133915
21,Tlearner,1.28884371427125,0.0311308170665656,1.22782843401147,1.34985899453102
21,Rlearner,1.30972309768356,0.0348790141538541,1.24136148612575,1.37808470924138
21,intercept,1.41044871268057,0.0512191427115585,1.31005919296591,1.51083823239522
21,AIPW,1.30808755958117,0.0356032557596053,1.23830517829234,1.37786994086999
22,Tlearner,1.27484255190061,0.0327453055134871,1.21066293243141,1.3390221713698
22,Rlearner,1.28630181947923,0.041255758323517,1.20544201901024,1.36716161994821
22,intercept,1.45103379558866,0.055708986527356,1.34184418199504,1.56022340918228
22,AIPW,1.33454797996042,0.0445378390518328,1.24725381541883,1.42184214450202
23,Tlearner,1.36413493584945,0.0312934119506956,1.30280097547271,1.42546889622619
23,Rlearner,1.33524150007195,0.040579173876402,1.25570778075181,1.41477521939209
23,intercept,1.48730061457009,0.0493861549428123,1.39050375088218,1.58409747825801
23,AIPW,1.39376699223995,0.037611819029285,1.32004782694255,1.46748615753734
24,Tlearner,1.29283441149535,0.0320834209607483,1.22995206191144,1.35571676107925
24,Rlearner,1.30700930866873,0.0397571502120782,1.2290867261251,1.38493189121235
24,intercept,1.33604007587801,0.0530152390649337,1.23213020731074,1.43994994444528
24,AIPW,1.2549634505188,0.0339622281581478,1.18839748332883,1.32152941770877
25,Tlearner,1.34051779988647,0.0316991629260102,1.27838858221142,1.40264701756152
25,Rlearner,1.35702795254161,0.0405289988648125,1.27759257443712,1.43646333064611
25,intercept,1.46240704391225,0.0509717655785587,1.36250238337828,1.56231170444623
25,AIPW,1.42415141151179,0.0613280161825021,1.30394849979409,1.54435432322949
26,Tlearner,1.29370283260906,0.0320245724278835,1.23093582403011,1.356469841188
26,Rlearner,1.31424796835447,0.0368575060745834,1.24200858388832,1.38648735282062
26,intercept,1.41365933096372,0.0485473361394318,1.31850655213043,1.508812109797
26,AIPW,1.24079093731963,0.0392631292276982,1.16383520403334,1.31774667060592
27,Tlearner,1.29046254158552,0.0321482051752169,1.22745321727449,1.35347186589655
27,Rlearner,1.2815835259817,0.0399508915594992,1.20328121737482,1.35988583458859
27,intercept,1.37870339520141,0.0496349863339053,1.28141882198696,1.47598796841587
27,AIPW,1.24013652070608,0.0562568397160981,1.12987311486252,1.35039992654963
28,Tlearner,1.31917471018731,0.0303326457251684,1.25972381701017,1.37862560336446
28,Rlearner,1.2961629258821,0.0377217703676021,1.22222961452851,1.37009623723569
28,intercept,1.43266936008625,0.0489684737906925,1.33669115145649,1.52864756871601
28,AIPW,1.29372879307087,0.0267749534034699,1.24124988440007,1.34620770174167
29,Tlearner,1.31998904067317,0.0315397579267999,1.25817225105553,1.38180583029081
29,Rlearner,1.33503566885176,0.035347686330829,1.26575547670651,1.404315860997
29,intercept,1.41905405335662,0.050097700095481,1.32086256116948,1.51724554554376
29,AIPW,1.2407176917829,0.0577555233452107,1.12751686602629,1.35391851753952
30,Tlearner,1.29819485975706,0.0323348914170771,1.23481963713557,1.36157008237854
30,Rlearner,1.29091287114611,0.0355927693323623,1.22115232514464,1.36067341714758
30,intercept,1.33148572729087,0.0500517624895325,1.23338427281139,1.42958718177035
30,AIPW,1.30233641594524,0.0312232992472129,1.2411387494207,1.36353408246978
31,Tlearner,1.32548254204998,0.0328249553900069,1.26114681169143,1.38981827240852
31,Rlearner,1.28968518610281,0.0400862458143572,1.21111758803125,1.36825278417437
31,intercept,1.37010228895272,0.0540505859916254,1.26416314040913,1.4760414374963
31,AIPW,1.36752539142861,0.0406989928386544,1.28775536546484,1.44729541739237
32,Tlearner,1.27433639708343,0.0331123804235009,1.20943732401098,1.33923547015589
32,Rlearner,1.26976416564948,0.0378854505496749,1.19551004703405,1.34401828426492
32,intercept,1.39233481786185,0.0540620830145619,1.28637313515331,1.4982965005704
32,AIPW,1.23368214071539,0.0369250235365927,1.16130909458367,1.30605518684711
33,Tlearner,1.3145295916031,0.0315559775447685,1.2526810121184,1.3763781710878
33,Rlearner,1.31473638740425,0.0363253789745257,1.24353995288941,1.38593282191909
33,intercept,1.35797284150929,0.05040597770976,1.25917712519816,1.45676855782042
33,AIPW,1.33959702355876,0.0644616433502381,1.2132522025923,1.46594184452523
34,Tlearner,1.27797767184186,0.0327729956531643,1.21374378069617,1.34221156298755
34,Rlearner,1.30243046190077,0.0391981648525963,1.22560347052962,1.37925745327192
34,intercept,1.36812733997418,0.0521854874118672,1.26584378464692,1.47041089530144
34,AIPW,1.2828279693605,0.0279138382698758,1.22811684635155,1.33753909236946
35,Tlearner,1.2710790344538,0.0318270815355038,1.20869910091119,1.3334589679964
35,Rlearner,1.28033856865488,0.0384499911949769,1.20497797070685,1.35569916660292
35,intercept,1.46438406181339,0.0509427220505601,1.3645363265943,1.56423179703249
35,AIPW,1.26875017918264,0.0282315399282037,1.21341636092336,1.32408399744192
36,Tlearner,1.29519418195724,0.0320079192831323,1.23245981294224,1.35792855097225
36,Rlearner,1.28435844608135,0.0348394649193795,1.21607434959872,1.35264254256398
36,intercept,1.3745204724772,0.0503953705838803,1.2757455461328,1.47329539882161
36,AIPW,1.27616353975245,0.0356170567693421,1.20635410848453,1.34597297102036
37,Tlearner,1.35721913894738,0.0311385840142958,1.29618863574979,1.41824964214498
37,Rlearner,1.37726433683017,0.0363090952171305,1.30609981789336,1.44842885576698
37,intercept,1.5500754561554,0.0504164567858136,1.4512592008552,1.64889171145559
37,AIPW,1.38885161455609,0.0334096374016817,1.32336872524879,1.45433450386339
38,Tlearner,1.31446862449512,0.0309242042937891,1.25385829782873,1.3750789511615
38,Rlearner,1.2895699869202,0.0361703935965689,1.21867731816428,1.36046265567611
38,intercept,1.3992580147674,0.0473343182248775,1.30648275104664,1.49203327848816
38,AIPW,1.29752979042837,0.0325112852311523,1.23380767137531,1.36125190948143
39,Tlearner,1.33111133116663,0.0333100023961183,1.26582492614529,1.39639773618796
39,Rlearner,1.33261580516373,0.0393735809530436,1.25544500455339,1.40978660577407
39,intercept,1.38165588473134,0.0524756921579833,1.2788035281017,1.48450824136099
39,AIPW,1.17029683785428,0.214061516697528,0.750736265127129,1.58985741058144
40,Tlearner,1.3325432757672,0.030933617458793,1.27191449963642,1.39317205189797
40,Rlearner,1.40818650173544,0.0368586271287159,1.33594492004356,1.48042808342731
40,intercept,1.49218947168491,0.0533254302419779,1.38767162841063,1.59670731495919
40,AIPW,1.38351749671808,0.0362054392388636,1.31255483580991,1.45448015762625
41,Tlearner,1.20011689185621,0.0334822776367797,1.13449283356775,1.26574095014467
41,Rlearner,1.17418705760096,0.038301041148797,1.09911839637893,1.24925571882299
41,intercept,1.24753023882442,0.057503857094101,1.13482267891998,1.36023779872885
41,AIPW,1.18973809745852,0.0334866180200495,1.12410432613922,1.25537186877782
42,Tlearner,1.33269344204297,0.0324914627250283,1.26901134529689,1.39637553878905
42,Rlearner,1.29854271739431,0.0378143980571178,1.2244278591053,1.37265757568333
42,intercept,1.46671809818489,0.0532868544966833,1.36227586337139,1.57116033299839
42,AIPW,1.33206923605324,0.0350882761407664,1.26329621481734,1.40084225728914
43,Tlearner,1.31044574276151,0.032202438062372,1.24733012394487,1.37356136157814
43,Rlearner,1.31604839358025,0.0400559895092998,1.23754009677691,1.39455669038359
43,intercept,1.45442169115585,0.0508606938427962,1.35473473122396,1.55410865108773
43,AIPW,1.61088438642527,0.304076041869393,1.01489534436126,2.20687342848928
44,Tlearner,1.29675579070671,0.0307395375587206,1.2365074041902,1.35700417722322
44,Rlearner,1.33480613416832,0.0363007600665245,1.2636579518265,1.40595431651014
44,intercept,1.40714326147394,0.048586984759074,1.31191277134616,1.50237375160173
44,AIPW,1.39099790398887,0.0800701777887453,1.23406035552292,1.54793545245481
45,Tlearner,1.30760378468444,0.0336591605430494,1.24163304227022,1.37357452709867
45,Rlearner,1.32153516934376,0.0409712364180289,1.24123302156235,1.40183731712517
45,intercept,1.37907164596632,0.0513429423417744,1.27843947897644,1.4797038129562
45,AIPW,1.2692230895645,0.0598871950532212,1.15184418726019,1.38660199186882
46,Tlearner,1.34818552572243,0.0329230380898995,1.28365755680459,1.41271349464027
46,Rlearner,1.38472896327732,0.0383151712170277,1.30963260763046,1.45982531892418
46,intercept,1.44514110954403,0.0532665062501976,1.34073875729364,1.54954346179442
46,AIPW,1.45728758722992,0.0651125378313696,1.32966701308043,1.5849081613794
47,Tlearner,1.29745351155584,0.0332101064295495,1.23236289903118,1.3625441240805
47,Rlearner,1.30411928678526,0.0378090226844859,1.23001496403301,1.37822360953751
47,intercept,1.43053752484633,0.0542410475917716,1.32422507156646,1.5368499781262
47,AIPW,1.14619091093775,0.108128852453382,0.934258360129123,1.35812346174638
48,Tlearner,1.2725213597804,0.035271847031317,1.20338980993081,1.34165290962998
48,Rlearner,1.25578458033896,0.0389367807980007,1.17946989230094,1.33209926837697
48,intercept,1.39780129930979,0.052179963493712,1.29552857086212,1.50007402775747
48,AIPW,1.09128909432787,0.153225172902146,0.79096775543966,1.39161043321607
49,Tlearner,1.30513219489125,0.0317563944185529,1.24289080555204,1.36737358423046
49,Rlearner,1.29102396449661,0.0380743652925619,1.21639957978897,1.36564834920425
49,intercept,1.38487744508925,0.0533259285216148,1.28035862518689,1.48939626499162
49,AIPW,1.27427387574306,0.0409345360384933,1.19404218510761,1.3545055663785
50,Tlearner,1.38852844043575,0.0323542252677091,1.32511532416335,1.45194155670816
50,Rlearner,1.40188764673056,0.0361263411785741,1.33108131912735,1.47269397433377
50,intercept,1.50154622004672,0.0509374277082232,1.4017088617386,1.60138357835484
50,AIPW,1.43929439770574,0.0404321358411976,1.36004741145699,1.51854138395449
51,Tlearner,1.30423208534732,0.0313105222979777,1.24286458930615,1.3655995813885
51,Rlearner,1.34728471177137,0.0367309850826203,1.27529330389275,1.41927611964998
