iter,method,coef,se,CI_left,CI_right
1,Tlearner,1.07194215567346,0.0156325637523375,1.04130289373286,1.10258141761407
1,Rlearner,1.0734216911287,0.0155977149403203,1.04285073160455,1.10399265065285
1,intercept,1.07082748698794,0.0155670363319232,1.04031609577737,1.10133887819851
1,AIPW,1.07081522386272,0.0156516418009948,1.04013800593277,1.10149244179267
2,Tlearner,1.03781529671556,0.0159259994183738,1.00660091143774,1.06902968199338
2,Rlearner,1.03651381252053,0.0159072226521822,1.00533622902819,1.06769139601287
2,intercept,1.0365870949736,0.0158563010229157,1.00550874496868,1.06766544497851
2,AIPW,1.03653968491233,0.0159764773553908,1.00522578929577,1.0678535805289
3,Tlearner,1.06479358572945,0.015392278258912,1.03462527470197,1.09496189675694
3,Rlearner,1.06484882054973,0.0154250691567416,1.03461624054348,1.09508140055599
3,intercept,1.06484882054973,0.0154250691567416,1.03461568500252,1.09508195609695
3,AIPW,1.06491950257283,0.015488767419656,1.0345615184303,1.09527748671535
4,Tlearner,1.09721966222749,0.0157997194805818,1.06625278107971,1.12818654337526
4,Rlearner,1.09886054225376,0.0158600512551992,1.06777541300061,1.12994567150691
4,intercept,1.09830873556377,0.0157651112858159,1.06740911744357,1.12920835368397
4,AIPW,1.09830738222214,0.0158655004797176,1.06721100128189,1.12940376316239
5,Tlearner,1.0494217221582,0.0158438507011909,1.01836834540744,1.08047509890896
5,Rlearner,1.04746100427713,0.0158790468296409,1.01633864438221,1.07858336417205
5,intercept,1.04722003138993,0.0158389066304119,1.01617577439433,1.07826428838554
5,AIPW,1.04723401772227,0.0158946648255549,1.01608047466418,1.07838756078036
6,Tlearner,1.0835211558213,0.0155920951681505,1.0529612108482,1.11408110079439
6,Rlearner,1.08155165933439,0.0155998624362347,1.05097649079559,1.11212682787319
6,intercept,1.08155826576399,0.015595034511124,1.05099199812219,1.11212453340579
6,AIPW,1.08156133374929,0.0156013584861596,1.05098267111642,1.11213999638216
7,Tlearner,1.06848625395365,0.015694852968535,1.03772490739267,1.09924760051463
7,Rlearner,1.06732792242685,0.0156946879334796,1.03656689932863,1.09808894552506
7,intercept,1.06671102851267,0.0156926943192452,1.03595334764695,1.09746870937839
7,AIPW,1.06668906860483,0.015745961865686,1.03582698334809,1.09755115386158
8,Tlearner,1.06592792201929,0.0160432079522897,1.03448381223632,1.09737203180226
8,Rlearner,1.06600081371301,0.0159521888707424,1.03473509805177,1.09726652937424
8,intercept,1.0660232188208,0.015949724736775,1.03476175833672,1.09728467930487
8,AIPW,1.0665938244099,0.0160548651689959,1.03512628867866,1.09806136014113
9,Tlearner,1.04450199970117,0.0156453265981486,1.01383772304243,1.07516627635991
9,Rlearner,1.04642006113558,0.0156814448202967,1.01568499406225,1.07715512820891
9,intercept,1.04591981370213,0.0156549038282054,1.01523620219885,1.07660342520541
9,AIPW,1.04580214312844,0.0156940590840217,1.01504178732376,1.07656249893312
10,Tlearner,1.06285740904299,0.0160366167119356,1.03142621785373,1.09428860023226
10,Rlearner,1.06499002318114,0.0160612208453066,1.03351060877659,1.09646943758568
10,intercept,1.06357251444396,0.0160259587749015,1.03216163524515,1.09498339364277
10,AIPW,1.06354198069992,0.0161328385620634,1.03192161711828,1.09516234428156
11,Tlearner,1.05475045013845,0.0155021360651036,1.02436682176741,1.08513407850949
11,Rlearner,1.05640304183858,0.0155719010256256,1.02588267665753,1.08692340701963
11,intercept,1.05629435901841,0.0155284464826344,1.02585860391244,1.08673011412437
11,AIPW,1.05630534926577,0.01555693624452,1.02581375422651,1.08679694430503
12,Tlearner,1.03980015707464,0.0158872261411762,1.00866176602369,1.07093854812559
12,Rlearner,1.03946916197616,0.0159193699893171,1.00826777014053,1.07067055381179
12,intercept,1.03900530451148,0.0158939662915659,1.00785313058001,1.07015747844295
12,AIPW,1.03864904589174,0.0159227070518408,1.00744054007013,1.06985755171335
13,Tlearner,1.07407867366424,0.0157410830703505,1.0432267177687,1.10493062955978
13,Rlearner,1.07307274088416,0.0157592827526388,1.04218511426681,1.10396036750152
13,intercept,1.07269596352921,0.0157522066374247,1.04182163851986,1.10357028853856
13,AIPW,1.07268875442254,0.0157628476037387,1.04179357311921,1.10358393572587
14,Tlearner,1.04619815798762,0.0160296185046787,1.01478068303253,1.07761563294271
14,Rlearner,1.04420005722021,0.0160495325658768,1.01274355142238,1.07565656301803
14,intercept,1.04420005722286,0.0160495325658768,1.01274297339374,1.07565714105198
14,AIPW,1.044566814577,0.0160785624786981,1.01305283211875,1.07608079703525
15,Tlearner,1.07973078374702,0.0159268174650674,1.04851479512714,1.11094677236689
15,Rlearner,1.08030469511215,0.0159347570640542,1.0490731451642,1.11153624506009
15,intercept,1.08088336181183,0.0159199384341266,1.04968028248094,1.11208644114272
15,AIPW,1.0809266030798,0.0159641096573948,1.04963694815131,1.1122162580083
16,Tlearner,1.0649412805124,0.0156282074134965,1.03431055683902,1.09557200418577
16,Rlearner,1.06553402867738,0.0156545481721895,1.03485167806564,1.09621637928912
16,intercept,1.06553402867738,0.0156545481721895,1.03485111425989,1.09621694309487
16,AIPW,1.06553402788807,0.015749457552149,1.03466509108586,1.09640296469028
17,Tlearner,1.04679390676738,0.0160922760202148,1.01525362533848,1.07833418819628
17,Rlearner,1.04725063174892,0.0160640958253373,1.01576558248706,1.07873568101079
17,intercept,1.04737785942459,0.0160267816488269,1.01596536739289,1.07879035145629
17,AIPW,1.04753854958202,0.0161275296679592,1.01592859143282,1.07914850773122
18,Tlearner,1.07379713768153,0.0160054423390616,1.04242704714034,1.10516722822272
18,Rlearner,1.07609350391537,0.0159929444341302,1.04474790881772,1.10743909901302
18,intercept,1.07476252741086,0.0159537736636111,1.04349313103018,1.10603192379154
18,AIPW,1.07478269907218,0.0160232954983781,1.04337703989536,1.106188358249
19,Tlearner,1.07352117740746,0.0157713563611303,1.04260988695229,1.10443246786262
19,Rlearner,1.074402224781,0.0157118031639906,1.0436076564474,1.1051967931146
19,intercept,1.07446258632108,0.0156617853505294,1.04376548703404,1.10515968560812
19,AIPW,1.07442364728512,0.0157512155447932,1.04355126481732,1.10529602975291
20,Tlearner,1.06623202336366,0.0158412673266582,1.03518370993394,1.09728033679338
20,Rlearner,1.06680294710632,0.0158273165933559,1.03578197661143,1.09782391760121
20,intercept,1.06680294710632,0.0158273165933559,1.03578140658334,1.0978244876293
20,AIPW,1.06676801496845,0.0158815923562986,1.0356400939501,1.0978959359868
21,Tlearner,1.07116119230368,0.0160663751100449,1.03967167572588,1.10265070888148
21,Rlearner,1.0710047073591,0.0160741753979591,1.03949990249792,1.10250951222028
21,intercept,1.07087940677974,0.016024257366593,1.03947186234122,1.10228695121826
21,AIPW,1.07089495380742,0.0160963962326377,1.03934601719145,1.10244389042339
22,Tlearner,1.05258857190763,0.0156416317713054,1.02193153697643,1.08324560683882
22,Rlearner,1.05357161648197,0.0157299266012403,1.02274152686408,1.08440170609986
22,intercept,1.05329639302837,0.0155972246253736,1.02272583276264,1.0838669532941
22,AIPW,1.05403531512231,0.0156947968647185,1.02327351326746,1.08479711697716
23,Tlearner,1.0811725013851,0.0155001511769736,1.05079276332331,1.1115522394469
23,Rlearner,1.08021320324796,0.0154851285078339,1.04986290907663,1.11056349741929
23,intercept,1.08056080564805,0.0154369980896434,1.05030428939235,1.11081732190375
23,AIPW,1.08125771957083,0.0155521643714562,1.05077547740278,1.11173996173889
24,Tlearner,1.06956850494984,0.0154738511923187,1.03924031391077,1.09989669598892
24,Rlearner,1.06986527680673,0.0155609872085532,1.03936630231407,1.10036425129938
24,intercept,1.06966287917407,0.0154683273530939,1.03934495756201,1.09998080078613
24,AIPW,1.06968081246283,0.0155799953224016,1.03914402163092,1.10021760329474
25,Tlearner,1.04756222422319,0.0160240593622511,1.01615564498704,1.07896880345933
25,Rlearner,1.04824445545004,0.0159895083891816,1.01690559487674,1.07958331602334
25,intercept,1.04813423990988,0.0159768266905196,1.01681965959646,1.0794488202233
25,AIPW,1.04825439359278,0.0160080041319187,1.01687870549421,1.07963008169134
26,Tlearner,1.04873963450631,0.0159181485984304,1.01754063655283,1.07993863245979
26,Rlearner,1.04849122067822,0.0159231436164478,1.01728243266932,1.07970000868711
26,intercept,1.04805729617495,0.0158761391417305,1.01694006345716,1.07917452889274
26,AIPW,1.04804163468526,0.0159281179292157,1.016822523544,1.07926074582653
27,Tlearner,1.04817730399032,0.0155444672103996,1.01771070809907,1.07864389988157
27,Rlearner,1.05185611557282,0.0155607676782515,1.02135757135165,1.08235465979399
27,intercept,1.05287579619531,0.0155514334740535,1.02239498658616,1.08335660580445
27,AIPW,1.05053944047346,0.0157477135635006,1.019673921889,1.08140495905792
28,Tlearner,1.0678538456765,0.0158403869475,1.03680725775822,1.09890043359478
28,Rlearner,1.06964840121888,0.0158192984187024,1.03864314605753,1.10065365638022
28,intercept,1.06877366476083,0.0157683417956196,1.03786771484142,1.09967961468024
28,AIPW,1.06876991362372,0.0158227564453531,1.03775731099082,1.09978251625661
29,Tlearner,1.04365952836666,0.0155352278170481,1.01321104135362,1.0741080153797
29,Rlearner,1.04488966596413,0.0155347164938411,1.01444218112616,1.0753371508021
29,intercept,1.04399769033437,0.015454766168088,1.01370634864491,1.07428903202382
29,AIPW,1.04401876077798,0.0155379375931045,1.0135644030955,1.07447311846047
30,Tlearner,1.09076431356408,0.0156227814386205,1.06014422460604,1.12138440252212
30,Rlearner,1.09032384492399,0.0156046333379993,1.05973932558956,1.12090836425842
30,intercept,1.08990674446709,0.0155944648664125,1.05934159332892,1.12047189560526
30,AIPW,1.089894115571,0.0156583208654633,1.05920380667469,1.1205844244673
31,Tlearner,1.05669996537546,0.0155926331719509,1.02613896593429,1.08726096481663
31,Rlearner,1.05780640825908,0.0155646803739932,1.02730019529517,1.08831262122298
31,intercept,1.05708433451679,0.0155023203695156,1.02669978659254,1.08746888244104
31,AIPW,1.05685579935386,0.0155925561378376,1.0262943893237,1.08741720938402
32,Tlearner,1.06038624637091,0.0154256126670633,1.030152601104,1.09061989163782
32,Rlearner,1.06355592993483,0.0153592663615339,1.03345232103726,1.09365953883239
32,intercept,1.06355592992666,0.0153592663615347,1.03345176785805,1.09366009199527
32,AIPW,1.06517776710468,0.015527007577601,1.03474483225258,1.09561070195678
33,Tlearner,1.08199190275019,0.015776629172984,1.05107027777369,1.11291352772668
33,Rlearner,1.08200850294252,0.0157153046881303,1.05120707174771,1.11280993413733
33,intercept,1.08200850294252,0.0157153046881303,1.05120650575378,1.11281050013125
33,AIPW,1.08211444203297,0.0157605250879651,1.05122381286056,1.11300507120538
34,Tlearner,1.04221426644736,0.0157168084319516,1.01140988796882,1.0730186449259
34,Rlearner,1.04319367498219,0.0156835068411735,1.01245456642221,1.07393278354218
34,intercept,1.04337607336616,0.0156177199490578,1.01276534226601,1.07398680446632
34,AIPW,1.04337877951638,0.0157090824333819,1.01258897794695,1.0741685810858
35,Tlearner,1.08233697305627,0.0156925316523592,1.05158017619139,1.11309376992115
35,Rlearner,1.08250488088271,0.0157495888201265,1.05163625402395,1.11337350774148
35,intercept,1.08103310908869,0.0156904348237541,1.05027985683413,1.11178636134324
35,AIPW,1.08106850525247,0.0157807220437912,1.05013829004664,1.1119987204583
36,Tlearner,1.05053412724103,0.0157969553648897,1.01957266366046,1.0814955908216
36,Rlearner,1.05436195707446,0.0159162796913662,1.02316662211151,1.0855572920374
36,intercept,1.05437890309347,0.0158536323799128,1.02330578362884,1.0854520225581
36,AIPW,1.0557834144015,0.0160007996665341,1.02442184705509,1.0871449817479
37,Tlearner,1.06236146372492,0.0160510150590734,1.03090205229383,1.09382087515602
37,Rlearner,1.05871840338145,0.0160662608590129,1.02722911073156,1.09020769603134
37,intercept,1.05979900491295,0.0159681097559481,1.02850150979129,1.09109650003461
37,AIPW,1.06095727020293,0.0160933390543589,1.02941432565639,1.09250021474947
38,Tlearner,1.07623230766987,0.0156271180259742,1.04560371915681,1.10686089618294
38,Rlearner,1.07474350249425,0.0155660146607583,1.04423467437634,1.10525233061216
38,intercept,1.07453152991971,0.0155322742144241,1.04408827245944,1.10497478737998
38,AIPW,1.07492686070819,0.0156890199923076,1.04417638152326,1.10567733989311
39,Tlearner,1.03496376531733,0.0155061296267885,1.00457230970922,1.06535522092544
39,Rlearner,1.04036254387663,0.0155208762619347,1.00994218539474,1.07078290235853
39,intercept,1.03947090595988,0.0154481100655122,1.00919261023147,1.06974920168828
39,AIPW,1.03970758252035,0.0155564755930034,1.00921689035806,1.07019827468263
40,Tlearner,1.0709804067189,0.0159772998095033,1.03966547452207,1.10229533891572
40,Rlearner,1.06864928010138,0.0158963556562179,1.03749299552975,1.09980556467301
40,intercept,1.0681532521771,0.015886007166957,1.03701667812987,1.09928982622434
40,AIPW,1.06820610840009,0.0159602975639055,1.03692392517483,1.09948829162534
41,Tlearner,1.06664842061919,0.0155427371609113,1.03618521556263,1.09711162567575
41,Rlearner,1.06903359078338,0.0155725444142384,1.03851196458383,1.09955521698294
41,intercept,1.06866556776256,0.0155475064994849,1.03819245502357,1.09913868050155
41,AIPW,1.06860024974929,0.0155621568947235,1.03809842223563,1.09910207726295
42,Tlearner,1.05463046589663,0.0159352349961287,1.02339797921904,1.08586295257422
42,Rlearner,1.05415220967921,0.0159263470966199,1.02293714296456,1.08536727639387
42,intercept,1.05374990525592,0.0159174688999825,1.02255166621196,1.08494814429989
42,AIPW,1.05374886296025,0.0159308953305353,1.0225243081124,1.0849734178081
43,Tlearner,1.05405868440557,0.0159986840315419,1.02270183990371,1.08541552890743
43,Rlearner,1.05745836146053,0.0160234029612514,1.0260530687467,1.08886365417435
